locus_tag	ftype	length_bp	gene	EC_number	COG	product
LCMHGFIA_02478	CDS	639	ydhW			putative protein YdhW
LCMHGFIA_02479	CDS	669	ydhX_2		COG0437	putative ferredoxin-like protein YdhX
LCMHGFIA_02480	CDS	786	ydhU		COG4117	Putative cytochrome YdhU
LCMHGFIA_02481	CDS	765	ydhT			putative protein YdhT
LCMHGFIA_02482	CDS	1605				hypothetical protein
LCMHGFIA_02483	CDS	306	ydhR	1.-.-.-		Putative monooxygenase YdhR
LCMHGFIA_02484	misc_RNA	163				HPnc0260
LCMHGFIA_02485	tRNA	77				tRNA-Val(gac)
LCMHGFIA_02486	tRNA	77				tRNA-Val(gac)
LCMHGFIA_02487	CDS	1257				putative autotransporter
LCMHGFIA_02488	CDS	1374	mdtK		COG0534	Multidrug resistance protein MdtK
LCMHGFIA_02489	CDS	642	ribC	2.5.1.9	COG0307	Riboflavin synthase
LCMHGFIA_02490	CDS	1149	cfa	2.1.1.79	COG2230	Cyclopropane-fatty-acyl-phospholipid synthase
LCMHGFIA_02491	CDS	1212	ydhC			Inner membrane transport protein YdhC
LCMHGFIA_02492	CDS	933	yahB_3			putative HTH-type transcriptional regulator YahB
LCMHGFIA_02493	CDS	1026	purR_1		COG1609	HTH-type transcriptional repressor PurR
LCMHGFIA_02494	misc_RNA	391				STnc550
LCMHGFIA_02495	CDS	90	ynhF			putative protein YnhF
LCMHGFIA_02496	CDS	1170	ydhP		COG2814	Inner membrane transport protein YdhP
LCMHGFIA_02497	CDS	582	sodB	1.15.1.1	COG0605	Superoxide dismutase [Fe]
LCMHGFIA_02498	CDS	816	mepH	3.4.-.-	COG0791	Murein DD-endopeptidase MepH
LCMHGFIA_02499	CDS	348	grxD		COG0278	Glutaredoxin 4
LCMHGFIA_02500	CDS	4617	srmB_2	3.6.4.13		ATP-dependent RNA helicase SrmB
LCMHGFIA_02501	CDS	648	rnt	3.1.13.-	COG0847	Ribonuclease T
LCMHGFIA_02502	CDS	408	gloA	4.4.1.5	COG0346	Lactoylglutathione lyase
LCMHGFIA_02503	CDS	1098	nemA	1.3.1.-	COG1902	N-ethylmaleimide reductase
LCMHGFIA_02504	CDS	600	nemR			HTH-type transcriptional repressor NemR
LCMHGFIA_02505	CDS	240				hypothetical protein
LCMHGFIA_02506	CDS	789	ydhF	1.-.-.-	COG4989	Oxidoreductase YdhF
LCMHGFIA_02507	CDS	522	sodC	1.15.1.1	COG2032	Superoxide dismutase [Cu-Zn]
LCMHGFIA_02508	CDS	2013	aaeB_2			p-hydroxybenzoic acid efflux pump subunit AaeB
LCMHGFIA_02509	CDS	858	aaeA_2		COG1566	p-hydroxybenzoic acid efflux pump subunit AaeA
LCMHGFIA_02510	CDS	237				hypothetical protein
LCMHGFIA_02511	CDS	435	slyA		COG1846	Transcriptional regulator SlyA
LCMHGFIA_02512	CDS	468	slyB		COG3133	Outer membrane lipoprotein SlyB
LCMHGFIA_02513	CDS	1110	anmK	2.7.1.170	COG2377	Anhydro-N-acetylmuramic acid kinase
LCMHGFIA_02514	CDS	324	mliC		COG3895	Membrane-bound lysozyme inhibitor of C-type lysozyme
LCMHGFIA_02515	CDS	657	pdxH	1.4.3.5	COG0259	Pyridoxine/pyridoxamine 5'-phosphate oxidase
LCMHGFIA_02516	CDS	1275	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
LCMHGFIA_02517	CDS	861	pdxY	2.7.1.35	COG2240	Pyridoxal kinase PdxY
LCMHGFIA_02518	CDS	606	gstA	2.5.1.18	COG0625	Glutathione S-transferase GstA
LCMHGFIA_02519	CDS	1503	dtpA		COG3104	Dipeptide and tripeptide permease A
LCMHGFIA_02520	CDS	201				hypothetical protein
LCMHGFIA_02521	CDS	636	nth	4.2.99.18	COG0177	Endonuclease III
LCMHGFIA_02522	CDS	696	rsxE	7.-.-.-	COG4660	Ion-translocating oxidoreductase complex subunit E
LCMHGFIA_02523	CDS	621	rsxG	7.-.-.-	COG4659	Ion-translocating oxidoreductase complex subunit G
LCMHGFIA_02524	CDS	1059	rsxD	7.-.-.-	COG4658	Ion-translocating oxidoreductase complex subunit D
LCMHGFIA_02525	CDS	2319	rsxC	7.-.-.-	COG4656	Ion-translocating oxidoreductase complex subunit C
LCMHGFIA_02526	CDS	579	rsxB_2	7.-.-.-	COG2878	Ion-translocating oxidoreductase complex subunit B
LCMHGFIA_02527	CDS	582	rsxA	7.-.-.-	COG4657	Ion-translocating oxidoreductase complex subunit A
LCMHGFIA_02528	CDS	441	ydgK			Inner membrane protein YdgK
LCMHGFIA_02529	CDS	216	cnu			OriC-binding nucleoid-associated protein
LCMHGFIA_02530	CDS	126	blr			Divisome-associated membrane protein Blr
LCMHGFIA_02531	CDS	1041	ydgJ	1.-.-.-	COG0673	putative oxidoreductase YdgJ
LCMHGFIA_02532	CDS	1002	add	3.5.4.4	COG1816	Adenosine deaminase
LCMHGFIA_02533	CDS	1173	malY		COG1168	Protein MalY
LCMHGFIA_02534	CDS	1593	malX		COG1263	PTS system maltose-specific EIICB component
LCMHGFIA_02535	CDS	1029	malI		COG1609	Maltose regulon regulatory protein MalI
LCMHGFIA_02536	CDS	768	hdhA	1.1.1.159		7-alpha-hydroxysteroid dehydrogenase
LCMHGFIA_02537	CDS	591				hypothetical protein
LCMHGFIA_02538	CDS	714	uidA_1	3.2.1.31	COG3250	Beta-glucuronidase
LCMHGFIA_02539	CDS	1107	uidA_2	3.2.1.31	COG3250	Beta-glucuronidase
LCMHGFIA_02540	CDS	1374	uidB		COG2211	Glucuronide carrier protein
LCMHGFIA_02541	CDS	1029	uidC_1			Membrane-associated protein UidC
LCMHGFIA_02542	CDS	222	uidC_2			Membrane-associated protein UidC
LCMHGFIA_02543	CDS	1509	ydgA_1		COG5339	Protein YdgA
LCMHGFIA_02544	CDS	1176	manA	5.3.1.8	COG1482	Mannose-6-phosphate isomerase
LCMHGFIA_02545	CDS	1647	fumA_1	4.2.1.2	COG1838	Fumarate hydratase class I, aerobic
LCMHGFIA_02546	CDS	1404	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
LCMHGFIA_02547	CDS	930	tus			DNA replication terminus site-binding protein
LCMHGFIA_02548	CDS	1302	rstB	2.7.13.3		Sensor protein RstB
LCMHGFIA_02549	CDS	720	rstA		COG0745	Transcriptional regulatory protein RstA
LCMHGFIA_02550	CDS	336	ydgC		COG3136	Inner membrane protein YdgC
LCMHGFIA_02551	CDS	723	folM	1.5.1.50	COG1028	Dihydromonapterin reductase
LCMHGFIA_02552	CDS	1383	ydgI		COG0531	Putative arginine/ornithine antiporter
LCMHGFIA_02553	CDS	945	ydgH			Protein YdgH
LCMHGFIA_02554	CDS	1533	pntA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha
LCMHGFIA_02555	CDS	1389	pntB	7.1.1.1	COG1282	NAD(P) transhydrogenase subunit beta
LCMHGFIA_02556	CDS	1035	tqsA		COG0628	AI-2 transport protein TqsA
LCMHGFIA_02557	CDS	366	mdtJ		COG2076	Spermidine export protein MdtJ
LCMHGFIA_02558	CDS	330	mdtI		COG2076	Spermidine export protein MdtI
LCMHGFIA_02559	CDS	822				hypothetical protein
LCMHGFIA_02560	CDS	309	asr			Acid shock protein
LCMHGFIA_02561	CDS	1254	ynfM			Inner membrane transport protein YnfM
LCMHGFIA_02562	CDS	894	hcaR_2			Hca operon transcriptional activator HcaR
LCMHGFIA_02563	CDS	1221	mlc_2		COG1940	Protein mlc
LCMHGFIA_02564	CDS	696	bioD1_2	6.3.3.3	COG0132	ATP-dependent dethiobiotin synthetase BioD 1
LCMHGFIA_02565	CDS	1257	clcB		COG0038	Voltage-gated ClC-type chloride channel ClcB
LCMHGFIA_02566	CDS	615	dmsD		COG3381	Tat proofreading chaperone DmsD
LCMHGFIA_02567	CDS	855	dmsC_2		COG3302	Anaerobic dimethyl sulfoxide reductase chain C
LCMHGFIA_02568	CDS	618	dmsB_3		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
LCMHGFIA_02569	CDS	2397	ynfF	1.8.99.-	COG1104	putative dimethyl sulfoxide reductase chain YnfF
LCMHGFIA_02570	CDS	2427	ynfE	1.8.99.-	COG0243	Putative dimethyl sulfoxide reductase chain YnfE
LCMHGFIA_02571	CDS	306	ynfD			putative protein YnfD
LCMHGFIA_02572	CDS	747				hypothetical protein
LCMHGFIA_02573	CDS	561	speG	2.3.1.57	COG1670	Spermidine N(1)-acetyltransferase
LCMHGFIA_02574	CDS	342				hypothetical protein
LCMHGFIA_02575	CDS	327				hypothetical protein
LCMHGFIA_02576	CDS	93	rspA		COG4948	Starvation-sensing protein RspA
LCMHGFIA_02577	CDS	156				hypothetical protein
LCMHGFIA_02578	CDS	237				hypothetical protein
LCMHGFIA_02579	CDS	2472				hypothetical protein
LCMHGFIA_02580	CDS	192				hypothetical protein
LCMHGFIA_02581	CDS	189				hypothetical protein
LCMHGFIA_02582	misc_RNA	52				DicF
LCMHGFIA_02583	CDS	165				hypothetical protein
LCMHGFIA_02584	CDS	219				hypothetical protein
LCMHGFIA_02585	CDS	201				hypothetical protein
LCMHGFIA_02586	CDS	279				hypothetical protein
LCMHGFIA_02587	CDS	192				hypothetical protein
LCMHGFIA_02588	CDS	372				hypothetical protein
LCMHGFIA_02589	CDS	303				hypothetical protein
LCMHGFIA_02590	CDS	426				hypothetical protein
LCMHGFIA_02591	CDS	963				hypothetical protein
LCMHGFIA_02592	CDS	741	dnaC_2		COG1484	DNA replication protein DnaC
LCMHGFIA_02593	CDS	669				hypothetical protein
LCMHGFIA_02594	CDS	396				hypothetical protein
LCMHGFIA_02595	CDS	585				hypothetical protein
LCMHGFIA_02596	CDS	1803				hypothetical protein
LCMHGFIA_02597	CDS	261				hypothetical protein
LCMHGFIA_02598	CDS	372				IS481 family transposase ISErsp1
LCMHGFIA_02599	CDS	1095	selU	2.5.1.-	COG2603	tRNA 2-selenouridine synthase
LCMHGFIA_02600	CDS	927	allS			HTH-type transcriptional activator AllS
LCMHGFIA_02601	CDS	483	allA	4.3.2.3	COG3194	Ureidoglycolate lyase
LCMHGFIA_02602	CDS	816	allR		COG1414	HTH-type transcriptional repressor AllR
LCMHGFIA_02603	CDS	1782	gcl	4.1.1.47	COG3960	Glyoxylate carboligase
LCMHGFIA_02604	CDS	777	hyi	5.3.1.22	COG3622	Hydroxypyruvate isomerase
LCMHGFIA_02605	CDS	879	glxR	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
LCMHGFIA_02606	CDS	1392	ybbW		COG1953	Putative allantoin permease
LCMHGFIA_02607	CDS	891	allB_1	3.5.2.5	COG0044	Allantoinase
LCMHGFIA_02608	CDS	465	allB_2	3.5.2.5	COG0044	Allantoinase
LCMHGFIA_02609	CDS	1302	ybbY		COG2233	Putative purine permease YbbY
LCMHGFIA_02610	CDS	1146	glxK	2.7.1.31	COG1929	Glycerate 3-kinase
LCMHGFIA_02611	misc_RNA	67				STnc480
LCMHGFIA_02612	CDS	786	allE	3.5.3.26	COG3257	(S)-ureidoglycine aminohydrolase
LCMHGFIA_02613	CDS	1236	allC	3.5.3.9	COG0624	Allantoate amidohydrolase
LCMHGFIA_02614	CDS	1050	allD	1.1.1.350	COG2055	Ureidoglycolate dehydrogenase (NAD(+))
LCMHGFIA_02615	CDS	1668	fdrA_2		COG0074	Protein FdrA
LCMHGFIA_02616	CDS	1260				hypothetical protein
LCMHGFIA_02617	CDS	816				hypothetical protein
LCMHGFIA_02618	CDS	894	arcC2_2	2.7.2.2		Carbamate kinase 2
LCMHGFIA_02619	CDS	1068	purK	6.3.4.18	COG0026	N5-carboxyaminoimidazole ribonucleotide synthase
LCMHGFIA_02620	CDS	510	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
LCMHGFIA_02621	CDS	723	lpxH	3.6.1.54	COG2908	UDP-2,3-diacylglucosamine hydrolase
LCMHGFIA_02622	CDS	495	ppiB	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase B
LCMHGFIA_02623	CDS	1386	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
LCMHGFIA_02624	CDS	522	ybcI		COG1988	Inner membrane protein YbcI
LCMHGFIA_02625	CDS	213	ybcJ		COG2501	putative protein YbcJ
LCMHGFIA_02626	CDS	867	folD		COG0190	Bifunctional protein FolD protein
LCMHGFIA_02627	CDS	543	sfmA			putative fimbrial-like protein SfmA
LCMHGFIA_02628	CDS	693	sfmC			putative fimbrial chaperone SfmC
LCMHGFIA_02629	CDS	2610	sfmD		COG3188	Outer membrane usher protein SfmD
LCMHGFIA_02630	CDS	1008	sfmH			putative fimbrial-like protein SfmH
LCMHGFIA_02631	CDS	516	sfmF			putative fimbrial-like protein SfmF
LCMHGFIA_02632	CDS	633	bvgA			Virulence factors putative positive transcription regulator BvgA
LCMHGFIA_02633	tRNA	77				tRNA-Arg(tct)
LCMHGFIA_02634	CDS	762	rhaR_3			HTH-type transcriptional activator RhaR
LCMHGFIA_02635	CDS	891				hypothetical protein
LCMHGFIA_02636	CDS	2973	nfrA		COG0457	Bacteriophage adsorption protein A
LCMHGFIA_02637	CDS	2238				hypothetical protein
LCMHGFIA_02638	CDS	1137				ISAs1 family transposase ISEc1
LCMHGFIA_02639	CDS	222				hypothetical protein
LCMHGFIA_02640	CDS	1335				hypothetical protein
LCMHGFIA_02641	CDS	261				hypothetical protein
LCMHGFIA_02642	CDS	93				hypothetical protein
LCMHGFIA_02643	CDS	4851				hypothetical protein
LCMHGFIA_02644	CDS	462				hypothetical protein
LCMHGFIA_02645	CDS	1902	vgrG1	6.3.2.-	COG3501	Actin cross-linking toxin VgrG1
LCMHGFIA_02646	CDS	1449	cusS	2.7.13.3	COG0642	Sensor histidine kinase CusS
LCMHGFIA_02647	CDS	684	cusR		COG0745	Transcriptional regulatory protein CusR
LCMHGFIA_02648	CDS	1383	cusC_2		COG1538	Cation efflux system protein CusC
LCMHGFIA_02649	CDS	333	cusF		COG5569	Cation efflux system protein CusF
LCMHGFIA_02650	CDS	1224	cusB			Cation efflux system protein CusB
LCMHGFIA_02651	CDS	3138	cusA		COG3696	Cation efflux system protein CusA
LCMHGFIA_02652	CDS	1377	pheP		COG1113	Phenylalanine-specific permease
LCMHGFIA_02653	CDS	1248	ybdG		COG0668	Miniconductance mechanosensitive channel YbdG
LCMHGFIA_02654	CDS	654	nfsB	1.-.-.-	COG0778	Oxygen-insensitive NAD(P)H nitroreductase
LCMHGFIA_02655	CDS	369				hypothetical protein
LCMHGFIA_02656	CDS	249				hypothetical protein
LCMHGFIA_02657	CDS	1119	ybdK	6.3.2.2	COG2170	Putative glutamate--cysteine ligase 2
LCMHGFIA_02658	misc_RNA	149				sok
LCMHGFIA_02659	CDS	153	hokE_2			Toxic protein HokE
LCMHGFIA_02660	misc_RNA	150				sok
LCMHGFIA_02661	CDS	153	hokE_3			Toxic protein HokE
LCMHGFIA_02662	CDS	744	entD	2.7.8.-	COG2977	Enterobactin synthase component D
LCMHGFIA_02663	CDS	2241	fepA		COG4771	Ferrienterobactin receptor
LCMHGFIA_02664	CDS	1203	fes		COG2382	Enterochelin esterase
LCMHGFIA_02665	CDS	219	ybdZ		COG3251	Enterobactin biosynthesis protein YbdZ
LCMHGFIA_02666	CDS	3882	entF	2.7.7.-	COG1020	Enterobactin synthase component F
LCMHGFIA_02667	CDS	1134	fepE		COG3765	Ferric enterobactin transport protein FepE
LCMHGFIA_02668	CDS	816	fepC		COG1120	Ferric enterobactin transport ATP-binding protein FepC
LCMHGFIA_02669	CDS	993	fepG		COG4779	Ferric enterobactin transport system permease protein FepG
LCMHGFIA_02670	CDS	1005	fepD		COG0609	Ferric enterobactin transport system permease protein FepD
LCMHGFIA_02671	CDS	1251	entS		COG0477	Enterobactin exporter EntS
LCMHGFIA_02672	CDS	957	fepB		COG4592	Ferrienterobactin-binding periplasmic protein
LCMHGFIA_02673	CDS	1176	entC	5.4.4.2	COG1169	Isochorismate synthase EntC
LCMHGFIA_02674	CDS	1611	entE	6.3.2.14	COG1021	Enterobactin synthase component E
LCMHGFIA_02675	CDS	858	entB	6.3.2.14	COG1535	Enterobactin synthase component B
LCMHGFIA_02676	CDS	747	entA	1.3.1.28	COG1028	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase
LCMHGFIA_02677	CDS	414	entH	3.1.2.-	COG2050	Proofreading thioesterase EntH
LCMHGFIA_02678	CDS	2106	cstA		COG1966	Peptide transporter CstA
LCMHGFIA_02679	CDS	198				hypothetical protein
LCMHGFIA_02680	CDS	1089	hcxA	1.1.1.-	COG0371	Hydroxycarboxylate dehydrogenase A
LCMHGFIA_02681	CDS	1161	ybdL	2.6.1.88	COG0436	Methionine aminotransferase
LCMHGFIA_02682	CDS	630	ybdM_1		COG1475	putative protein YbdM
LCMHGFIA_02683	CDS	1221				hypothetical protein
LCMHGFIA_02684	CDS	903	ybdO_1			putative HTH-type transcriptional regulator YbdO
LCMHGFIA_02685	CDS	747	dsbG		COG1651	Thiol:disulfide interchange protein DsbG
LCMHGFIA_02686	CDS	564	ahpC	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
LCMHGFIA_02687	CDS	1596	ahpF	1.8.1.-	COG3634	Alkyl hydroperoxide reductase subunit F
LCMHGFIA_02688	CDS	429	uspG		COG0589	Universal stress protein UP12
LCMHGFIA_02689	CDS	1239		1.1.1.1	COG1063	putative zinc-binding alcohol dehydrogenase
LCMHGFIA_02690	CDS	90	yldA			Protein YldA
LCMHGFIA_02691	CDS	411	rnk		COG0782	Regulator of nucleoside diphosphate kinase
LCMHGFIA_02692	misc_RNA	109				rnk_leader
LCMHGFIA_02693	CDS	807	rna	4.6.1.21	COG3719	Ribonuclease I
LCMHGFIA_02694	CDS	1464	ttdT_2		COG0471	L-tartrate/succinate antiporter
LCMHGFIA_02695	CDS	879	citG	2.4.2.52	COG1767	2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase
LCMHGFIA_02696	CDS	552	citX	2.7.7.61	COG3697	Apo-citrate lyase phosphoribosyl-dephospho-CoA transferase
LCMHGFIA_02697	CDS	1533	citF	4.1.3.6	COG3051	Citrate lyase alpha chain
LCMHGFIA_02698	CDS	909	citE	4.1.3.6	COG2301	Citrate lyase subunit beta
LCMHGFIA_02699	CDS	297	citD		COG3052	Citrate lyase acyl carrier protein
LCMHGFIA_02700	CDS	1059	citC	6.2.1.22	COG3053	[Citrate [pro-3S]-lyase] ligase
LCMHGFIA_02701	CDS	1659	dpiB	2.7.13.3	COG3290	Sensor histidine kinase DpiB
LCMHGFIA_02702	CDS	681	dpiA		COG4565	Transcriptional regulatory protein DpiA
LCMHGFIA_02703	CDS	1386	dcuD_2		COG3069	Putative cryptic C4-dicarboxylate transporter DcuD
LCMHGFIA_02704	CDS	561	pagP	2.3.1.251		Lipid A palmitoyltransferase PagP
LCMHGFIA_02705	misc_RNA	359				cspA
LCMHGFIA_02706	CDS	210	cspE			Cold shock-like protein CspE
LCMHGFIA_02707	CDS	384	crcB		COG0239	Putative fluoride ion transporter CrcB
LCMHGFIA_02708	CDS	789	ybeM	3.5.1.128		Deaminated glutathione amidase
LCMHGFIA_02709	CDS	204	tatE		COG1826	Sec-independent protein translocase protein TatE
LCMHGFIA_02710	CDS	966	lipA	2.8.1.8	COG0320	Lipoyl synthase
LCMHGFIA_02711	CDS	954	ybdO_2			putative HTH-type transcriptional regulator YbdO
LCMHGFIA_02712	CDS	642	lipB	2.3.1.181	COG0321	Octanoyltransferase
LCMHGFIA_02713	CDS	264				hypothetical protein
LCMHGFIA_02714	CDS	1212	dacA	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacA
LCMHGFIA_02715	CDS	1089	rlpA	4.2.2.-	COG0797	Endolytic peptidoglycan transglycosylase RlpA
LCMHGFIA_02716	CDS	1113	mrdB	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
LCMHGFIA_02717	CDS	1902	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
LCMHGFIA_02718	CDS	468	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
LCMHGFIA_02719	CDS	318	rsfS		COG0799	Ribosomal silencing factor RsfS
LCMHGFIA_02720	CDS	612	cobC	3.1.3.73	COG0406	Adenosylcobalamin/alpha-ribazole phosphatase
LCMHGFIA_02721	CDS	642	nadD	2.7.7.18	COG1057	Nicotinate-nucleotide adenylyltransferase
LCMHGFIA_02722	CDS	1032	holA	2.7.7.7	COG1466	DNA polymerase III subunit delta
LCMHGFIA_02723	CDS	582	lptE		COG2980	LPS-assembly lipoprotein LptE
LCMHGFIA_02724	CDS	2583	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
LCMHGFIA_02725	CDS	483				hypothetical protein
LCMHGFIA_02726	CDS	588	esiB			Secretory immunoglobulin A-binding protein EsiB
LCMHGFIA_02727	CDS	156				hypothetical protein
LCMHGFIA_02728	CDS	708				hypothetical protein
LCMHGFIA_02729	CDS	1428				hypothetical protein
LCMHGFIA_02730	CDS	555	ybeT		COG0790	Sel1-repeat-containing protein YbeT
LCMHGFIA_02731	CDS	708				hypothetical protein
LCMHGFIA_02732	CDS	453				hypothetical protein
LCMHGFIA_02733	CDS	837				hypothetical protein
LCMHGFIA_02734	CDS	1671	hscC		COG0443	Chaperone protein HscC
LCMHGFIA_02735	CDS	936	rihA	3.2.-.-	COG1957	Pyrimidine-specific ribonucleoside hydrolase RihA
LCMHGFIA_02736	CDS	726	glnQ_2			Glutamine transport ATP-binding protein GlnQ
LCMHGFIA_02737	CDS	675	gltK		COG0765	Glutamate/aspartate import permease protein GltK
LCMHGFIA_02738	CDS	741	gltJ		COG0765	Glutamate/aspartate import permease protein GltJ
LCMHGFIA_02739	misc_RNA	163				sroC
LCMHGFIA_02740	CDS	909	gltI		COG0834	Glutamate/aspartate import solute-binding protein
LCMHGFIA_02741	CDS	1539	lnt	2.3.1.269	COG0815	Apolipoprotein N-acyltransferase
LCMHGFIA_02742	CDS	879	corC		COG4535	Magnesium and cobalt efflux protein CorC
LCMHGFIA_02743	CDS	468	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
LCMHGFIA_02744	CDS	1080	ybeZ		COG1702	PhoH-like protein
LCMHGFIA_02745	CDS	1425	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
LCMHGFIA_02746	CDS	1176	ubiF	1.14.99.60	COG0654	3-demethoxyubiquinol 3-hydroxylase
LCMHGFIA_02747	tRNA	75				tRNA-Gln(ctg)
LCMHGFIA_02748	tRNA	75				tRNA-Gln(ctg)
LCMHGFIA_02749	tRNA	77				tRNA-Met(cat)
LCMHGFIA_02750	tRNA	75				tRNA-Gln(ttg)
LCMHGFIA_02751	tRNA	75				tRNA-Gln(ttg)
LCMHGFIA_02752	tRNA	85				tRNA-Leu(tag)
LCMHGFIA_02753	tRNA	77				tRNA-Met(cat)
LCMHGFIA_02754	CDS	1665	asnB	6.3.5.4	COG0367	Asparagine synthetase B [glutamine-hydrolyzing]
LCMHGFIA_02755	CDS	753	nagD	3.1.3.5	COG0647	Ribonucleotide monophosphatase NagD
LCMHGFIA_02756	CDS	1221	nagC		COG1940	N-acetylglucosamine repressor
LCMHGFIA_02757	CDS	1149	nagA	3.5.1.25	COG1820	N-acetylglucosamine-6-phosphate deacetylase
LCMHGFIA_02758	CDS	801	nagB	3.5.99.6	COG0363	Glucosamine-6-phosphate deaminase
LCMHGFIA_02759	CDS	1947	nagE		COG1263	PTS system N-acetylglucosamine-specific EIICBA component
LCMHGFIA_02760	CDS	1665	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
LCMHGFIA_02761	CDS	480	chiP_1			Chitoporin
LCMHGFIA_02762	CDS	909	chiP_2			Chitoporin
LCMHGFIA_02763	CDS	327	chiQ			putative lipoprotein ChiQ
LCMHGFIA_02764	CDS	447	fur		COG0735	Ferric uptake regulation protein
LCMHGFIA_02765	CDS	531	fldA		COG0716	Flavodoxin 1
LCMHGFIA_02766	CDS	363	ybfE			putative protein YbfE
LCMHGFIA_02767	CDS	765	ybfF	3.1.-.-	COG0596	Esterase YbfF
LCMHGFIA_02768	CDS	546	seqA		COG3057	Negative modulator of initiation of replication
LCMHGFIA_02769	CDS	1641	pgm	5.4.2.2	COG0033	Phosphoglucomutase
LCMHGFIA_02770	CDS	1320	potE		COG0531	Putrescine transporter PotE
LCMHGFIA_02771	CDS	2199	speF	4.1.1.17	COG1982	Inducible ornithine decarboxylase
LCMHGFIA_02772	CDS	105				hypothetical protein
LCMHGFIA_02773	CDS	678	kdpE		COG0745	KDP operon transcriptional regulatory protein KdpE
LCMHGFIA_02774	CDS	2685	kdpD	2.7.13.3	COG2205	Sensor protein KdpD
LCMHGFIA_02775	CDS	573	kdpC		COG2156	Potassium-transporting ATPase KdpC subunit
LCMHGFIA_02776	CDS	2049	kdpB	7.2.2.6	COG2216	Potassium-transporting ATPase ATP-binding subunit
LCMHGFIA_02777	CDS	1674	kdpA		COG2060	Potassium-transporting ATPase potassium-binding subunit
LCMHGFIA_02778	CDS	207				hypothetical protein
LCMHGFIA_02779	CDS	381				hypothetical protein
LCMHGFIA_02780	CDS	270				hypothetical protein
LCMHGFIA_02781	CDS	648				hypothetical protein
LCMHGFIA_02782	CDS	591				hypothetical protein
LCMHGFIA_02783	CDS	309				hypothetical protein
LCMHGFIA_02784	CDS	507	yciE_1		COG3685	Protein YciE
LCMHGFIA_02785	CDS	501	yciF_1		COG3685	Protein YciF
LCMHGFIA_02786	CDS	180				hypothetical protein
LCMHGFIA_02787	CDS	807	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
LCMHGFIA_02788	CDS	1194	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
LCMHGFIA_02789	CDS	1359	trpC		COG0134	Tryptophan biosynthesis protein TrpCF
LCMHGFIA_02790	CDS	1596	trpGD		COG0512	Bifunctional protein TrpGD
LCMHGFIA_02791	CDS	1563	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
LCMHGFIA_02792	misc_RNA	94				Trp_leader
LCMHGFIA_02793	CDS	882	yciV	3.1.13.-	COG0613	5'-3' exoribonuclease
LCMHGFIA_02794	CDS	621	yciO		COG0009	putative protein YciO
LCMHGFIA_02795	CDS	1584				hypothetical protein
LCMHGFIA_02796	CDS	873	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
LCMHGFIA_02797	CDS	591	btuR_1	2.5.1.17	COG2109	Corrinoid adenosyltransferase
LCMHGFIA_02798	CDS	759	yciK	1.-.-.-	COG1028	putative oxidoreductase YciK
LCMHGFIA_02799	CDS	1050	sohB	3.4.21.-	COG0616	putative protease SohB
LCMHGFIA_02800	CDS	252	yciN			Protein YciN
LCMHGFIA_02801	CDS	2598	topA_1	5.6.2.1	COG0550	DNA topoisomerase 1
LCMHGFIA_02802	CDS	975	cysB_1			HTH-type transcriptional regulator CysB
LCMHGFIA_02803	CDS	129	ymiA			Protein YmiA
LCMHGFIA_02804	CDS	168				hypothetical protein
LCMHGFIA_02805	misc_RNA	203				STnc180
LCMHGFIA_02806	CDS	2676	acnA	4.2.1.3	COG1048	Aconitate hydratase A
LCMHGFIA_02807	CDS	591	ribA	3.5.4.25	COG0807	GTP cyclohydrolase-2
LCMHGFIA_02808	CDS	765	pgpB	3.1.3.27	COG0671	Phosphatidylglycerophosphatase B
LCMHGFIA_02809	CDS	309	lapA		COG3771	Lipopolysaccharide assembly protein A
LCMHGFIA_02810	CDS	1170	lapB_2		COG2956	Lipopolysaccharide assembly protein B
LCMHGFIA_02811	CDS	798	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
